Week_Ending_Date;Week number;month;year;Season;Sum attendance emergency;Diferencia atttendance;Attendance de la semana anterior en emergencias;Attendance de la semana anterior;Semana con fecha de fin de mes;Semana con holidays;NHS_Board_Code;NHS_Board_Name;Location_Code;Location_Name;Attendance;Number_Over_4_Hours;Percentage_Within_4_Hours;Number_Over_8_Hours;Percentage_Within_8_Hours;Number_Over_12_Hours;Percentage_Within_12_Hours;Data_Source;Fundacion;Beds;Number location;Location_Name
42897;24;6;2017;1;32;875;42;930;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;907;29;97;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42904;25;6;2017;1;33;903;32;875;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;936;25;97;8;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42911;26;6;2017;1;18;794;33;903;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;812;17;98;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42918;27;7;2017;2;24;715;18;794;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;739;22;97;2;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42925;28;7;2017;2;18;696;24;715;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;714;18;98;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42932;29;7;2017;2;46;678;18;696;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;724;37;95;8;99;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42939;30;7;2017;2;7;715;46;678;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;722;7;99;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42946;31;7;2017;2;23;736;7;715;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;759;22;97;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42953;32;8;2017;2;75;640;23;736;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;715;51;93;17;98;7;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42960;33;8;2017;2;18;676;75;640;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;694;17;98;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42967;34;8;2017;2;29;683;18;676;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;712;26;96;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42974;35;8;2017;2;51;678;29;683;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;729;50;93;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42981;36;9;2017;3;23;709;51;678;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;732;21;97;2;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42988;37;9;2017;3;29;680;23;709;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;709;27;96;2;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
42995;38;9;2017;3;121;620;29;680;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;741;93;87;22;97;6;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43002;39;9;2017;3;103;643;121;620;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;746;86;89;14;98;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43009;40;10;2017;3;70;682;103;643;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;752;57;92;12;98;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43016;41;10;2017;3;65;637;70;682;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;702;51;93;13;98;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43023;42;10;2017;3;48;728;65;637;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;776;47;94;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43030;43;10;2017;3;34;663;48;728;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;697;28;96;6;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43037;44;10;2017;3;93;609;34;663;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;702;74;90;18;97;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43044;45;11;2017;0;66;617;93;609;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;683;52;92;10;99;4;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43051;46;11;2017;0;11;701;66;617;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;712;11;99;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43058;47;11;2017;0;22;646;11;701;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;668;21;97;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43065;48;11;2017;0;71;562;22;646;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;633;59;91;11;98;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43072;49;12;2017;0;46;660;71;562;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;706;42;94;4;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43079;50;12;2017;0;27;660;46;660;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;687;22;97;5;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43086;51;12;2017;0;35;712;27;660;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;747;32;96;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43093;52;12;2017;0;87;665;35;712;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;752;62;92;18;98;7;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43100;53;12;2017;0;105;667;87;665;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;772;85;89;15;98;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43107;2;1;2018;0;251;454;105;667;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;705;159;77;61;91;31;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43114;3;1;2018;0;176;473;251;454;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;649;101;84;51;92;24;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43121;4;1;2018;0;118;434;176;473;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;552;78;86;37;93;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43128;5;1;2018;0;51;591;118;434;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;642;45;93;6;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43135;6;2;2018;0;19;616;51;591;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;635;18;97;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43142;7;2;2018;0;37;590;19;616;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;627;36;94;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43149;8;2;2018;0;19;709;37;590;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;728;19;97;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43156;9;2;2018;0;31;642;19;709;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;673;30;96;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43163;10;3;2018;0;35;611;31;642;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;646;32;95;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43170;11;3;2018;0;107;650;35;611;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;757;87;89;20;97;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43177;12;3;2018;0;64;683;107;650;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;747;53;93;11;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43184;13;3;2018;0;64;652;64;683;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;716;53;93;11;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43191;14;4;2018;0;144;664;64;652;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;808;107;87;28;97;9;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43198;15;4;2018;0;103;648;144;664;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;751;78;90;20;97;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43205;16;4;2018;0;100;667;103;648;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;767;71;91;19;98;10;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43212;17;4;2018;0;73;726;100;667;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;799;62;92;11;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43219;18;4;2018;0;39;657;73;726;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;696;35;95;4;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43226;19;5;2018;1;56;669;39;657;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;725;38;95;15;98;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43233;20;5;2018;1;24;776;56;669;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;800;23;97;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43240;21;5;2018;1;32;756;24;776;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;788;28;96;4;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43247;22;5;2018;1;26;790;32;756;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;816;26;97;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43254;23;6;2018;1;32;845;26;790;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;877;31;97;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43261;24;6;2018;1;51;796;32;845;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;847;47;95;4;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43268;25;6;2018;1;88;679;51;796;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;767;66;91;18;98;4;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43275;26;6;2018;1;35;696;88;679;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;731;33;96;2;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43282;27;7;2018;2;19;835;35;696;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;854;19;98;0;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43289;28;7;2018;2;32;755;19;835;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;787;29;96;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43296;29;7;2018;2;66;715;32;755;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;781;53;93;10;99;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43303;30;7;2018;2;45;721;66;715;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;766;34;96;11;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43310;31;7;2018;2;130;639;45;721;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;769;88;89;30;96;12;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43317;32;8;2018;2;95;683;130;639;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;778;74;91;15;98;6;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43324;33;8;2018;2;89;656;95;683;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;745;68;91;15;98;6;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43331;34;8;2018;2;69;698;89;656;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;767;56;93;13;98;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43338;35;8;2018;2;39;721;69;698;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;760;35;95;4;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43345;36;9;2018;3;60;735;39;721;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;795;49;94;11;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43352;37;9;2018;3;139;630;60;735;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;769;105;86;27;97;7;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43359;38;9;2018;3;70;638;139;630;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;708;56;92;12;98;2;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43366;39;9;2018;3;137;627;70;638;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;764;94;88;29;96;14;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43373;40;9;2018;3;124;640;137;627;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;764;84;89;29;96;11;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43380;41;10;2018;3;78;663;124;640;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;741;64;91;13;98;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43387;42;10;2018;3;66;657;78;663;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;723;53;93;13;98;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43394;43;10;2018;3;75;601;66;657;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;676;63;91;9;99;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43401;44;10;2018;3;57;665;75;601;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;722;53;93;3;100;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43408;45;11;2018;0;146;601;57;665;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;747;114;85;26;97;6;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43415;46;11;2018;0;136;561;146;601;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;697;91;87;35;95;10;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43422;47;11;2018;0;80;666;136;561;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;746;77;90;3;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43429;48;11;2018;0;54;634;80;666;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;688;40;94;9;99;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43436;49;12;2018;0;115;555;54;634;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;670;88;87;21;97;6;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43443;50;12;2018;0;94;576;115;555;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;670;65;90;18;97;11;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43450;51;12;2018;0;56;632;94;576;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;688;46;93;9;99;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43457;52;12;2018;0;58;661;56;632;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;719;50;93;8;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43464;53;12;2018;0;41;716;58;661;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;757;40;95;1;100;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43471;2;1;2019;0;121;605;41;716;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;726;82;89;28;96;11;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43478;3;1;2019;0;211;502;121;605;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;713;135;81;56;92;20;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43485;4;1;2019;0;64;609;211;502;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;673;55;92;9;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43492;5;1;2019;0;206;532;64;609;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;738;137;81;47;94;22;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43499;6;2;2019;0;190;536;206;532;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;726;133;82;41;94;16;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43506;7;2;2019;0;248;493;190;536;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;741;168;77;59;92;21;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43513;8;2;2019;0;134;574;248;493;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;708;103;86;26;96;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43520;9;2;2019;0;214;526;134;574;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;740;124;83;57;92;33;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43527;10;3;2019;0;214;517;214;526;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;731;143;80;52;93;19;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43534;11;3;2019;0;187;552;214;517;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;739;123;83;45;94;19;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43541;12;3;2019;0;200;557;187;552;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;757;136;82;50;93;14;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43548;13;3;2019;0;99;653;200;557;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;752;85;89;13;98;1;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43555;14;3;2019;0;275;545;99;653;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;820;191;77;60;93;24;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43562;15;4;2019;0;295;448;275;545;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;743;187;75;73;90;35;95;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43569;16;4;2019;0;116;702;295;448;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;818;96;88;16;98;4;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43576;17;4;2019;0;136;675;116;702;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;811;101;88;28;97;7;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43583;18;4;2019;0;177;650;136;675;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;827;127;85;40;95;10;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43590;19;5;2019;1;128;708;177;650;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;836;92;89;33;96;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43597;20;5;2019;1;157;670;128;708;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;827;115;86;28;97;14;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43604;21;5;2019;1;220;621;157;670;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;841;161;81;46;95;13;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43611;22;5;2019;1;174;641;220;621;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;815;114;86;42;95;18;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43618;23;6;2019;1;110;706;174;641;1;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;816;92;89;13;98;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43625;24;6;2019;1;109;696;110;706;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;805;82;90;18;98;9;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43632;25;6;2019;1;52;769;109;696;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;821;44;95;8;99;0;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43639;26;6;2019;1;156;624;52;769;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;780;114;85;37;95;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43646;27;6;2019;1;176;626;156;624;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;802;129;84;32;96;15;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43653;28;7;2019;2;262;512;176;626;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;774;179;77;65;92;18;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43660;29;7;2019;2;171;632;262;512;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;803;125;84;31;96;15;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43667;30;7;2019;2;156;641;171;632;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;797;117;85;28;97;11;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43674;31;7;2019;2;226;639;156;641;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;865;161;81;50;94;15;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43681;32;8;2019;2;181;637;226;639;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;818;121;85;40;95;20;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43688;33;8;2019;2;287;531;181;637;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;818;180;78;69;92;38;95;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43695;34;8;2019;2;165;585;287;531;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;750;126;83;34;96;5;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43702;35;8;2019;2;281;537;165;585;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;818;179;78;67;92;35;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43709;36;9;2019;3;228;606;281;537;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;834;161;81;47;94;20;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43716;37;9;2019;3;176;605;228;606;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;781;118;85;42;95;16;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43723;38;9;2019;3;144;583;176;605;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;727;107;85;30;96;7;99;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43730;39;9;2019;3;115;713;144;583;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;828;93;89;19;98;3;100;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43737;40;9;2019;3;295;511;115;713;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;806;175;78;82;90;38;95;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43744;41;10;2019;3;314;427;295;511;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;741;200;73;81;89;33;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43751;42;10;2019;3;237;527;314;427;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;764;153;80;60;92;24;97;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43758;43;10;2019;3;241;479;237;527;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;720;144;80;65;91;32;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43765;44;10;2019;3;341;365;241;479;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;706;201;72;91;87;49;93;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43772;45;11;2019;0;261;462;341;365;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;723;166;77;66;91;29;96;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43779;46;11;2019;0;321;400;261;462;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;721;196;73;92;87;33;95;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43786;47;11;2019;0;159;456;321;400;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;615;110;82;36;94;13;98;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43793;48;11;2019;0;333;391;159;456;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;724;224;69;75;90;34;95;ISD A&E Datamart;1991;333;1;University Hospital Ayr
43800;49;12;2019;0;377;302;333;391;1;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;679;195;71;104;85;78;89;Weekly aggregate data;1991;333;1;University Hospital Ayr
43807;50;12;2019;0;369;297;377;302;0;1;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;666;234;65;87;87;48;93;Weekly aggregate data;1991;333;1;University Hospital Ayr
43814;51;12;2019;0;408;299;369;297;0;0;A;NHS Ayrshire & Arran;A210H;University Hospital Ayr;707;253;64;100;86;55;92;Weekly aggregate data;1991;333;1;University Hospital Ayr
